gen,desired_array_size,P_ref,t_TES_hours,solarm,PPA_USD_per_MWh,CF_hybrid,CF_pb,LCOE,Annual_Revenue_USD,PV_to_Grid_MWh,CSP_to_Grid_MWh,fitness_PPA,fitness_CF,status,note,timestamp
10,299000.0,198.0,10.5,1.7000000000000002,47.68614704909715,0.8052862418030217,0.22629719676776655,127.81480806656484,51080805.44650506,312922.7859696913,392507.9618497557,47.68614704909715,0.8052862418030217,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965837+00:00
10,285000.0,199.0,10.0,1.3,45.432267703596246,0.7884530655871543,0.21875290210629428,121.65096740029334,47888598.78914581,309346.0763865708,381338.8090677764,45.432267703596246,0.7884530655871543,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965844+00:00
10,298000.0,198.0,12.0,1.2000000000000002,45.53862379961924,0.7889465906463061,0.21818993336473214,122.42384969971577,48189155.395842046,312671.13778370357,378446.0756224606,45.53862379961924,0.7889465906463061,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965851+00:00
10,298000.0,148.0,12.0,1.4000000000000001,41.66628392641848,0.74847778586884,0.2645589616788537,113.67694850214203,42201678.55909225,312671.13778370357,342995.4026374002,41.66628392641848,0.74847778586884,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965859+00:00
10,285500.0,120.0,12.5,1.4000000000000001,39.170766908375676,0.6974854708999407,0.2868338490904343,108.69826002423846,37498868.14589563,309477.5303444835,301519.74216386455,39.170766908375676,0.6974854708999407,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965865+00:00
10,298500.0,199.0,12.0,1.9000000000000001,48.079949827889344,0.8060353101469613,0.22560773809429305,129.24867796612088,51637067.12132798,312798.4983332427,393288.4333554954,48.079949827889344,0.8060353101469613,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965904+00:00
10,300000.0,198.0,12.5,1.2000000000000002,45.66366655060278,0.7906440678279294,0.2187580794528139,122.83605711313562,48432516.13269387,313172.6897679495,379431.5136493166,45.66366655060278,0.7906440678279294,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965912+00:00
10,299000.0,113.0,10.0,1.7000000000000002,39.785140170441366,0.6874610265304416,0.29225064984743154,111.27757856368468,37755416.35487319,312922.7859696913,289293.07327097555,39.785140170441366,0.6874610265304416,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965919+00:00
10,204500.0,198.0,7.0,1.2000000000000002,43.11851850334771,0.7195611560752817,0.20097114825223172,116.1897567065814,42055298.55772324,281755.13550141593,348580.4372205309,43.11851850334771,0.7195611560752817,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965926+00:00
10,300000.0,126.0,12.0,1.9000000000000001,41.32300746482033,0.7343442918277837,0.29908033437811576,113.91892618972504,41196780.86512393,313172.6897679495,330112.90987318906,41.32300746482033,0.7343442918277837,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965933+00:00
10,298000.0,199.0,10.5,1.2000000000000002,45.452423609430056,0.7867832963918668,0.21600641899885947,121.82741290186411,47887330.352512114,312671.13778370357,376551.0298555718,45.452423609430056,0.7867832963918668,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965945+00:00
10,298000.0,117.0,12.0,1.6,39.54624006530045,0.7100799886935593,0.3018371505208742,109.39855055130859,38342110.84621536,312671.13778370357,309358.9323118544,39.54624006530045,0.7100799886935593,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965953+00:00
10,297500.0,113.0,12.0,1.6,39.18921142743536,0.7026314581454534,0.3060459616374243,108.69968627706264,37682122.64641691,312556.3808297636,302948.7765056536,39.18921142743536,0.7026314581454534,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965960+00:00
10,298500.0,199.0,12.0,1.7000000000000002,47.87911405338241,0.809605595312216,0.22740185124266224,128.5448714635036,51597265.14486106,312798.4983332427,396416.0031602585,47.87911405338241,0.809605595312216,ok,offspring; n_jobs=4,2025-11-21T21:10:31.965967+00:00
11,300000.0,196.0,12.0,1.7000000000000002,47.706487929102444,0.8088671660146144,0.23028780382819206,128.166641126872,51374075.110809416,313172.6897679495,395394.94766085263,47.706487929102444,0.8088671660146144,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062127+00:00
11,298000.0,198.0,12.5,1.4000000000000001,46.458835520238615,0.8054516907219428,0.22652584249384158,124.64364432882034,49921579.73133224,312671.13778370357,392904.5432887183,46.458835520238615,0.8054516907219428,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062168+00:00
11,282500.0,195.0,10.5,1.3,45.02331325261833,0.7851376999111843,0.22192487421292317,120.81191002138651,47331783.5200701,308688.55499168206,379092.0701305154,45.02331325261833,0.7851376999111843,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062185+00:00
11,296500.0,151.0,10.5,1.7000000000000002,42.92112637540439,0.7608808475186515,0.2677950561931564,116.59132179968732,43898084.792777084,312303.03389627923,354228.58853005955,42.92112637540439,0.7608808475186515,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062198+00:00
11,144500.0,109.0,7.5,1.6,37.51968804841686,0.5301682144391772,0.2333461100559141,108.76486505845888,28666414.41857704,241619.15612293017,222808.19972578902,37.51968804841686,0.5301682144391772,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062210+00:00
11,299000.0,149.0,12.0,1.7000000000000002,42.84752873518129,0.7632101018484908,0.2724780601648636,116.75656837252762,44042358.59916792,312922.7859696913,355649.26324958657,42.84752873518129,0.7632101018484908,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062221+00:00
11,298000.0,118.0,12.0,1.4000000000000001,39.287407504670284,0.7011744178169204,0.2917321146040542,108.78417548528509,37718693.564040974,312671.13778370357,301557.6522239187,39.287407504670284,0.7011744178169204,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062231+00:00
11,281500.0,146.0,12.0,1.3,40.91529324793822,0.7274009315072174,0.2570709832107045,112.34956453754037,40587495.171237715,308419.71131315985,328783.5046871626,40.91529324793822,0.7274009315072174,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062242+00:00
11,281500.0,146.0,12.0,1.3,40.91529324793822,0.7274009315072174,0.2570709832107045,112.34956453754037,40587495.171237715,308419.71131315985,328783.5046871626,40.91529324793822,0.7274009315072174,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062252+00:00
11,144500.0,109.0,12.5,1.6,37.95782700273507,0.5376265635834611,0.24018863220663322,111.24079688104584,29604756.29696544,241619.15612293017,229341.71357618168,37.95782700273507,0.5376265635834611,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062263+00:00
11,280000.0,108.0,7.5,1.6,40.220272061622246,0.6123702645797198,0.24143845418816118,116.13865009470429,35188705.45481067,308016.259033499,228420.09273833552,40.220272061622246,0.6123702645797198,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062272+00:00
11,297500.0,148.0,12.0,1.3,41.48105223867183,0.739734156268551,0.25873961809012647,113.43859610598894,41664999.0523998,312556.3808297636,335450.74006148713,41.48105223867183,0.739734156268551,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062281+00:00
11,299500.0,115.0,10.5,1.6,39.50927859394192,0.6978486997592823,0.29607516967933306,109.69698254413234,37811761.743761696,313049.3350541712,298266.12593496015,39.50927859394192,0.6978486997592823,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062292+00:00
11,285500.0,118.0,12.5,1.4000000000000001,39.02951858898054,0.6938099501984434,0.2885805917008677,108.4250981665839,37198705.556030005,309477.5303444835,298299.98602935293,39.02951858898054,0.6938099501984434,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062302+00:00
11,281500.0,147.0,12.0,1.3,40.998017902968215,0.7289415796781703,0.2563702609922323,112.50422056620388,40733201.33735472,308419.71131315985,330133.1124849174,40.998017902968215,0.7289415796781703,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062312+00:00
11,288500.0,150.0,12.5,1.7000000000000002,42.73468618619583,0.7593368094079154,0.27010544185749796,116.74055033553354,43809546.50224613,310260.49444058165,354918.5506007523,42.73468618619583,0.7593368094079154,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062323+00:00
11,280000.0,108.0,12.5,1.6,38.46103229944139,0.68110628575366,0.3050829182381057,107.54041248821936,36120154.07875748,308016.259033499,288632.847286707,38.46103229944139,0.68110628575366,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062333+00:00
11,150000.0,119.0,7.5,1.4000000000000001,37.686184304483405,0.5486597785822543,0.2243269953360063,108.39249055614057,29668777.21040216,246778.53301998836,233847.43301806643,37.686184304483405,0.5486597785822543,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062343+00:00
11,300000.0,126.0,12.0,2.6,44.16357419886601,0.7406043525918734,0.3040486365718378,122.37145785604505,44314736.89464448,313172.6897679495,335596.7231025317,44.16357419886601,0.7406043525918734,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062351+00:00
11,298500.0,199.0,12.0,1.7000000000000002,47.87911405338241,0.809605595312216,0.22740185124266224,128.5448714635036,51597265.14486106,312798.4983332427,396416.0031602585,47.87911405338241,0.809605595312216,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062361+00:00
11,300000.0,198.0,12.5,1.4000000000000001,46.51509605657802,0.8062929688480807,0.22666156481652672,124.76527961216787,50020055.59038999,313172.6897679495,393139.95094296924,46.51509605657802,0.8062929688480807,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062370+00:00
11,202000.0,118.0,10.5,1.4000000000000001,37.71487757190336,0.6183076972766774,0.25260041256209065,106.52673817704714,32698475.63907377,280529.5483571876,261107.99445718186,37.71487757190336,0.6183076972766774,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062379+00:00
11,202000.0,99.0,10.5,1.2000000000000002,37.09326487607952,0.555020365484667,0.2371526818497541,106.2293552420654,29234633.488075852,280529.5483571876,205668.29180738074,37.09326487607952,0.555020365484667,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062389+00:00
11,288500.0,151.0,12.5,1.7000000000000002,42.83638807381016,0.7607536825635914,0.26925499069001513,116.96078885244512,43976283.44721916,310260.49444058165,356159.7314851244,42.83638807381016,0.7607536825635914,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062397+00:00
11,292000.0,118.0,12.0,1.3,39.20005530244359,0.6852865578951984,0.27973286422659427,109.18028941669736,37034066.961190686,311156.7576224478,289154.267093746,39.20005530244359,0.6852865578951984,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062406+00:00
11,299000.0,109.0,15.0,1.6,39.14081275373669,0.6989830158599946,0.3135460767496795,109.42964195753595,37653196.40593899,312922.7859696913,299386.335923664,39.14081275373669,0.6989830158599946,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062414+00:00
11,291000.0,141.0,10.5,1.7000000000000002,41.79661843885386,0.7436513384958954,0.2756986232614497,114.12041038581835,41977059.4820166,310906.66101479216,340531.91150761227,41.79661843885386,0.7436513384958954,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062423+00:00
11,299000.0,199.0,10.5,1.4000000000000001,46.393536200090075,0.8017716095090548,0.22339387804332203,124.0493459517239,49536825.34316669,312922.7859696913,389429.1439602407,46.393536200090075,0.8017716095090548,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062432+00:00
11,296000.0,199.0,11.5,1.7000000000000002,47.74559628952096,0.8074095339198203,0.22665621124876742,128.16483130714457,51327206.02300843,312174.5780164613,395116.1736973013,47.74559628952096,0.8074095339198203,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062441+00:00
11,206500.0,110.0,10.0,1.2000000000000002,37.45990476156263,0.5849536938884089,0.23838333880493193,106.39306583040458,30923331.364063326,282713.2505738138,229706.1852724324,37.45990476156263,0.5849536938884089,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062450+00:00
11,297000.0,117.0,10.5,1.6,39.589981489060506,0.7014639240155729,0.2947097236566024,109.65282216109443,38002585.87478394,312428.50746751693,302053.88997012493,39.589981489060506,0.7014639240155729,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062460+00:00
11,202000.0,113.0,12.0,1.7000000000000002,38.04127186545846,0.623534760850644,0.26840314194445436,108.28243481965413,33356411.15886773,280529.5483571876,265686.9021479765,38.04127186545846,0.623534760850644,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062469+00:00
11,300000.0,198.0,12.5,1.2000000000000002,45.66366655060278,0.7906440678279294,0.2187580794528139,122.83605711313562,48432516.13269387,313172.6897679495,379431.5136493166,45.66366655060278,0.7906440678279294,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062479+00:00
11,299500.0,144.0,10.5,1.7000000000000002,42.29866182695586,0.7529883930192226,0.27474037388275924,115.16054410679129,42890755.94235922,313049.3350541712,346568.4972306678,42.29866182695586,0.7529883930192226,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062487+00:00
11,300000.0,127.0,12.0,1.9000000000000001,41.42372506841582,0.7359865564972218,0.29801849290225496,114.14437170040378,41372943.35347369,313172.6897679495,331551.5337236167,41.42372506841582,0.7359865564972218,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062496+00:00
11,299000.0,150.0,10.5,1.7000000000000002,42.885020026654566,0.760900738493081,0.2691219641934914,116.4908423152989,43856671.850997336,312922.7859696913,353626.2609502477,42.885020026654566,0.760900738493081,ok,offspring; n_jobs=4,2025-11-21T21:18:19.062504+00:00
12,290500.0,197.0,10.5,1.3,45.426594692539325,0.7905948767196282,0.22123315671874316,121.73481460332654,48018318.830454476,310774.62879372487,381786.48321266944,45.426594692539325,0.7905948767196282,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645282+00:00
12,201500.0,110.0,10.0,1.7000000000000002,37.71815781472267,0.6124934609964297,0.26593906781926613,107.19510279322887,32473966.737250473,280285.38608222763,256258.88575064484,37.71815781472267,0.6124934609964297,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645317+00:00
12,207000.0,118.0,12.0,1.2000000000000002,38.112188280395046,0.603147422786509,0.23740581034618385,108.34945167882908,32457409.03130768,282955.50432233856,245401.63803864332,38.112188280395046,0.603147422786509,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645332+00:00
12,298000.0,149.0,12.0,1.4000000000000001,41.74887534813673,0.7498912166756916,0.26373200945741954,113.85447806660115,42350957.910191074,312671.13778370357,344233.56802420225,41.74887534813673,0.7498912166756916,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645345+00:00
12,299000.0,154.0,12.0,2.0,44.98218134579596,0.7756430453879917,0.2717047098604855,122.69542384340754,46846633.20505914,312922.7859696913,366540.5217901894,44.98218134579596,0.7756430453879917,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645356+00:00
12,202000.0,118.0,12.0,1.7000000000000002,38.31768721629341,0.6358763843258833,0.26748913040040073,108.71314153921045,34169129.20507782,280529.5483571876,276498.16431228624,38.31768721629341,0.6358763843258833,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645367+00:00
12,281500.0,147.0,12.0,1.3,40.998017902968215,0.7289415796781703,0.2563702609922323,112.50422056620388,40733201.33735472,308419.71131315985,330133.1124849174,40.998017902968215,0.7289415796781703,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645377+00:00
12,281500.0,146.0,12.0,1.3,40.91529324793822,0.7274009315072174,0.2570709832107045,112.34956453754037,40587495.171237715,308419.71131315985,328783.5046871626,40.91529324793822,0.7274009315072174,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645388+00:00
12,299500.0,144.0,10.5,1.7000000000000002,42.29866182695586,0.7529883930192226,0.27474037388275924,115.16054410679129,42890755.94235922,313049.3350541712,346568.4972306678,42.29866182695586,0.7529883930192226,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645398+00:00
12,288500.0,150.0,12.5,1.8,43.191828383486374,0.7621255613313438,0.2719646098064501,118.02910498129508,44397066.18052511,310260.49444058165,357361.49728567543,43.191828383486374,0.7621255613313438,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645408+00:00
12,202000.0,118.0,12.0,1.7000000000000002,38.31768721629341,0.6358763843258833,0.26748913040040073,108.71314153921045,34169129.20507782,280529.5483571876,276498.16431228624,38.31768721629341,0.6358763843258833,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645418+00:00
12,297500.0,149.0,10.5,1.4000000000000001,41.655622947784835,0.7467306338446836,0.26169873312048303,113.19226073300878,41974384.239070505,312556.3808297636,341579.65441817924,41.655622947784835,0.7467306338446836,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645427+00:00
12,201500.0,99.0,12.0,1.2000000000000002,37.29049922608569,0.5542250867370592,0.23663090943618406,107.33544907940762,29463710.652577117,280285.38608222763,205215.78989943626,37.29049922608569,0.5542250867370592,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645437+00:00
12,202000.0,118.0,10.5,1.4000000000000001,37.71487757190336,0.6183076972766774,0.25260041256209065,106.52673817704714,32698475.63907377,280529.5483571876,261107.99445718186,37.71487757190336,0.6183076972766774,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645446+00:00
12,281500.0,146.0,12.0,1.3,40.91529324793822,0.7274009315072174,0.2570709832107045,112.34956453754037,40587495.171237715,308419.71131315985,328783.5046871626,40.91529324793822,0.7274009315072174,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645455+00:00
12,298000.0,196.0,12.0,1.7000000000000002,47.646213398386905,0.8080640998962361,0.23017019250617324,128.0428794620729,51275599.25175167,312671.13778370357,395193.0137253992,47.646213398386905,0.8080640998962361,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645465+00:00
12,291500.0,126.0,12.0,1.9000000000000001,41.110312709930376,0.7290393966352784,0.29680634688517943,113.56406187373409,40777981.84654689,311035.5380145182,327602.97343798564,41.110312709930376,0.7290393966352784,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645481+00:00
12,294000.0,116.0,12.0,1.7000000000000002,39.61695892239611,0.7089432259463215,0.3044410561733781,109.76822813600992,38374242.846768156,311673.44228783785,309360.82364113984,39.61695892239611,0.7089432259463215,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645488+00:00
12,282500.0,197.0,10.5,1.3,45.215711306440625,0.7869796935985406,0.2206068519809931,121.26257759763013,47624415.39422351,308688.55499168206,380705.65660063946,45.215711306440625,0.7869796935985406,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645496+00:00
12,298000.0,198.0,10.5,1.2000000000000002,45.36587358743681,0.7858392708448316,0.216620579929644,121.62322635943615,47746963.16018243,312671.13778370357,375724.06347636896,45.36587358743681,0.7858392708448316,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645506+00:00
12,298500.0,199.0,12.0,1.7000000000000002,47.87911405338241,0.809605595312216,0.22740185124266224,128.5448714635036,51597265.14486106,312798.4983332427,396416.0031602585,47.87911405338241,0.809605595312216,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645515+00:00
12,300000.0,198.0,12.5,1.4000000000000001,46.51509605657802,0.8062929688480807,0.22666156481652672,124.76527961216787,50020055.59038999,313172.6897679495,393139.95094296924,46.51509605657802,0.8062929688480807,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645524+00:00
12,202000.0,99.0,10.5,1.2000000000000002,37.09326487607952,0.555020365484667,0.2371526818497541,106.2293552420654,29234633.488075852,280529.5483571876,205668.29180738074,37.09326487607952,0.555020365484667,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645533+00:00
12,297500.0,117.0,12.0,1.6,39.53799869802897,0.70966623475763,0.3015954814209112,109.39164689453189,38317768.49903254,312556.3808297636,309111.2408179203,39.53799869802897,0.70966623475763,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645542+00:00
12,299000.0,118.0,12.0,1.7000000000000002,39.90049698380228,0.7157515527326962,0.3038421699405527,110.33532657765927,38946314.83970493,312922.7859696913,314075.5742241505,39.90049698380228,0.7157515527326962,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645549+00:00
12,298000.0,144.0,10.5,1.7000000000000002,42.25545407049262,0.7521777212566054,0.2744772213003256,115.08155629669994,42816622.43048428,312671.13778370357,346236.54603708273,42.25545407049262,0.7521777212566054,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645557+00:00
12,299500.0,196.0,12.0,1.7000000000000002,47.69084783306443,0.8086695822140378,0.23025884060509616,128.13592435271397,51349732.763626605,313049.3350541712,395345.2189653259,47.69084783306443,0.8086695822140378,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645564+00:00
12,282500.0,195.0,12.5,1.6,47.015168959141576,0.8037765189579071,0.23148324295483233,126.61835568707306,50441764.6418776,308688.55499168206,395419.6756154446,47.015168959141576,0.8037765189579071,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645571+00:00
12,280000.0,107.0,10.5,1.3,38.32604341710745,0.6467056600144402,0.2757840429513405,107.98808021648516,34562236.383942544,308016.259033499,258497.8991391505,38.32604341710745,0.6467056600144402,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645580+00:00
12,296500.0,110.0,12.0,1.7000000000000002,39.138935061473695,0.6998865460919218,0.31216021220448764,108.79492757991407,37523356.48158497,312303.03389627923,300797.5804802443,39.138935061473695,0.6998865460919218,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645588+00:00
12,207500.0,198.0,10.0,1.2000000000000002,43.1824684052937,0.7345296289897101,0.20770305128194574,117.14696245456878,43139403.234972164,283191.16660747677,360256.78838750924,43.1824684052937,0.7345296289897101,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645596+00:00
12,280000.0,109.0,10.5,1.4000000000000001,38.330764413293004,0.661459643388228,0.2842595498456168,107.59565127448685,35205087.34421693,308016.259033499,271422.38857458875,38.330764413293004,0.661459643388228,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645604+00:00
12,290500.0,197.0,12.5,1.6,47.43154604939,0.8086562741509377,0.2304013787650931,127.56965482802465,51127073.940135784,310774.62879372487,397608.26736249647,47.43154604939,0.8086562741509377,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645612+00:00
12,279500.0,117.0,13.0,1.6,39.219379032989046,0.6983245174585715,0.2964553030704553,109.17071967174026,37620400.31832237,307889.30807073764,303842.96922297106,39.219379032989046,0.6983245174585715,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645619+00:00
12,298000.0,109.0,12.0,1.6,38.881931438827415,0.6956763288569976,0.3107759690576707,108.06744592179587,37074841.2096094,312671.13778370357,296741.3262950263,38.881931438827415,0.6956763288569976,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645627+00:00
12,212500.0,113.0,10.5,1.7000000000000002,37.94224515886322,0.6329005673528961,0.27166510170755676,107.3440772368184,33590812.755919494,285505.0461228608,268915.8508782763,37.94224515886322,0.6329005673528961,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645635+00:00
12,285500.0,118.0,12.5,1.4000000000000001,39.02951858898054,0.6938099501984434,0.2885805917008677,108.4250981665839,37198705.556030005,309477.5303444835,298299.98602935293,39.02951858898054,0.6938099501984434,ok,offspring; n_jobs=4,2025-11-21T21:26:41.645643+00:00
13,299000.0,126.0,12.0,1.8,40.92507042892129,0.7315663465686734,0.2971020272744679,112.82657063078939,40691863.94099916,312922.7859696913,327929.3336244667,40.92507042892129,0.7315663465686734,ok,offspring; n_jobs=4,2025-11-21T21:34:33.649693+00:00
13,291500.0,149.0,12.0,1.9000000000000001,43.59415507401169,0.7638529024838223,0.27435537108984565,119.11123753113577,44856239.63117971,311035.5380145182,358099.60456131015,43.59415507401169,0.7638529024838223,ok,offspring; n_jobs=4,2025-11-21T21:34:33.649912+00:00
13,210000.0,157.0,12.0,1.7000000000000002,41.72994336795222,0.7169656416963186,0.24990649175758098,115.42896394552277,41000624.311545655,284360.5058819389,343701.39624403627,41.72994336795222,0.7169656416963186,ok,offspring; n_jobs=4,2025-11-21T21:34:33.649976+00:00
13,299000.0,110.0,10.5,2.0,40.282547852999606,0.6939228328308117,0.3060954914799708,112.76694998344533,38488805.03629482,312922.7859696913,294953.6155900998,40.282547852999606,0.6939228328308117,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650047+00:00
13,290500.0,79.0,12.5,1.6,38.78009125532711,0.6161923350110795,0.3309199709207282,105.73543698339665,31991042.509711042,310774.62879372487,229009.85667598076,38.78009125532711,0.6161923350110795,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650109+00:00
13,202000.0,200.0,10.5,1.2000000000000002,43.31381286216369,0.7337197752773345,0.206740282411962,117.72636799060244,43297056.06325683,280529.5483571876,362208.9747857574,43.31381286216369,0.7337197752773345,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650179+00:00
13,298000.0,98.0,10.5,1.4000000000000001,38.38600284067994,0.6429640662817769,0.29187096295677595,108.54745760960016,34452580.610076986,312671.13778370357,250565.38427913302,38.38600284067994,0.6429640662817769,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650295+00:00
13,202000.0,197.0,10.5,1.2000000000000002,43.07729954715972,0.7299366233337541,0.2079682298884993,117.21799610327193,42880417.52019185,280529.5483571876,358894.933683181,43.07729954715972,0.7299366233337541,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650359+00:00
13,202000.0,119.0,10.5,1.4000000000000001,37.75623639419124,0.6206766034822965,0.2524683975032655,106.58595746102907,32846195.81886445,280529.5483571876,263183.15629330405,37.75623639419124,0.6206766034822965,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650411+00:00
13,279500.0,106.0,10.5,1.3,38.27591323871325,0.6438633499071195,0.27584107268017044,107.94709817493536,34392599.816653565,307889.30807073764,256134.98644789905,38.27591323871325,0.6438633499071195,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650456+00:00
13,279500.0,149.0,12.0,1.4000000000000001,41.33635925430531,0.7382092427885905,0.2595553220956051,113.11260003857923,41439779.59632531,307889.30807073764,338781.9886120676,41.33635925430531,0.7382092427885905,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650488+00:00
13,290500.0,187.0,12.5,1.6,46.26063395229207,0.7998903007755939,0.23803462181384474,124.71235287914041,49432265.071256764,310774.62879372487,389929.27468569536,46.26063395229207,0.7998903007755939,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650520+00:00
13,202000.0,103.0,10.5,1.2000000000000002,37.20030716357569,0.5644038385534462,0.23705303699032593,106.42840572041203,29805347.81304168,280529.5483571876,213888.21421563128,37.20030716357569,0.5644038385534462,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650551+00:00
13,299500.0,144.0,12.0,1.3,41.21861231174938,0.7346941149489058,0.2620360141117059,112.94945793187418,41184852.731506154,313049.3350541712,330542.7096410703,41.21861231174938,0.7346941149489058,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650588+00:00
13,299500.0,148.0,12.0,1.3,41.52944441086315,0.7408309556336369,0.25910047365242406,113.54457745636387,41763474.91145755,313049.3350541712,335918.58208089473,41.52944441086315,0.7408309556336369,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650630+00:00
13,288500.0,150.0,12.5,1.7000000000000002,42.73468618619583,0.7593368094079154,0.27010544185749796,116.74055033553354,43809546.50224613,310260.49444058165,354918.5506007523,42.73468618619583,0.7593368094079154,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650668+00:00
13,300000.0,138.0,12.0,1.4000000000000001,40.8713930948721,0.7351198140911127,0.2736353214346049,112.0293305535549,40809020.945654996,313172.6897679495,330792.2673758652,40.8713930948721,0.7351198140911127,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650702+00:00
13,292000.0,186.0,12.0,2.0,47.109572139631844,0.7949533816353371,0.23642559329436558,127.25837766942453,50045007.5782163,311156.7576224478,385222.4046901075,47.109572139631844,0.7949533816353371,ok,offspring; n_jobs=4,2025-11-21T21:34:33.650735+00:00
