timestep,price_EUR_per_MWh,pv_to_grid_MWe,pv_to_heater_MWe,csp_to_pb_MWt,csp_to_tes_MWt,tes_charge_MWt,tes_discharge_MWt,tes_energy_MWht,pb_electric_MWe,spill_pv_MWe,spill_csp_MWt
5288,1.0,29.3303151145378,0.0,176.674212213656,36.37487926198,36.0111304693602,0.0,1518.07280813692,70.6696848854624,0.0,0.0
5289,1.0,54.9285145060748,0.0,112.678713734813,419.116104146694,414.924943105227,0.0,1931.47967843401,45.0714854939252,0.0,0.0
5290,1.0,74.7447774745024,0.0,63.1380563137439,518.144352435144,512.962908910793,0.0,2442.51110766637,25.25522252549756,0.0,0.0
5291,1.0,89.5691647368887,0.0,26.0770881577784,590.631961005764,584.725641395707,0.0,3024.79423795441,10.430835263111362,0.0,0.0
5292,1.0,99.498981526641,0.0,1.25254618339746,644.244164852191,637.801723203669,0.0,3659.57116692013,0.5010184733589841,0.0,0.0
5293,1.0,97.469889541929,0.0,6.32527614517759,526.886685397065,521.617818543095,0.0,4177.5294142963,2.530110458071036,0.0,0.0
5294,1.0,34.2624926539738,0.0,0.0,0.0,0.0,164.343768365066,4007.34807845265,65.7375073460264,0.0,0.0
5295,1.0,60.1396312879192,0.0,0.0,0.0,0.0,99.6509217802019,3902.68323362651,39.86036871208076,0.0,0.0
5296,1.0,16.2162870301238,0.0,0.0,0.0,0.0,209.459282424691,3687.20551764068,83.7837129698764,0.0,0.0
5297,2.0,28.9529482095125,0.0,0.0,0.0,0.0,177.617629476219,3504.10656517736,71.0470517904876,0.0,0.0
5298,2.0,13.1521851638254,0.0,0.0,0.0,0.0,217.119537090436,3281.28979488447,86.84781483617441,0.0,0.0
5299,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3025.48325256433,100.0,0.0,0.0
5300,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2769.93251678651,100.0,0.0,0.0
5301,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2514.63733174447,100.0,0.0,0.0
5302,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2259.59744188748,100.0,0.0,0.0
5303,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2004.81259192034,100.0,0.0,0.0
5304,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1750.28252680317,100.0,0.0,0.0
5305,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1496.00699175111,100.0,0.0,0.0
5306,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1241.98573223411,100.0,0.0,0.0
5307,0.5,0.0,0.0,0.0,0.0,0.0,250.0,988.21849397662,100.0,0.0,0.0
5308,0.5,0.0,0.0,0.0,0.0,0.0,250.0,734.70502295739,100.0,0.0,0.0
5309,1.0,0.0,0.0,0.0,0.0,0.0,250.0,481.44506540918,100.0,0.0,0.0
5310,1.0,0.0,0.0,0.0,0.0,0.0,250.0,228.438367818519,100.0,0.0,0.0
5311,1.0,9.62886793752272,0.0,0.0,0.0,0.0,225.927830156193,0.0,90.37113206247722,0.0,0.0
5312,1.0,29.5306166884586,0.0,176.173458278853,0.0,0.0,0.0,0.0,70.4693833115412,0.0,12.0507066624677
5313,1.0,54.2969891265104,0.0,114.257527183724,0.0,0.0,0.0,0.0,45.7030108734896,0.0,389.145172417172
5314,1.0,73.521562580821,0.0,66.1960935479476,0.0,0.0,0.0,0.0,26.47843741917904,0.0,485.543094837286
5315,1.0,86.6670075269143,0.0,33.3324811827143,307.460772954704,304.386165225157,0.0,304.386165225157,13.332992473085719,0.0,211.708575443513
5316,1.0,98.2507788940438,0.0,4.37305276489052,621.017920405042,614.807741200991,0.0,918.889520260924,1.7492211059562082,0.0,0.0
5317,1.0,100.0,1.70505216948311,0.0,627.230061811709,622.612002808424,0.0,1540.58263354909,0.0,0.0,0.0
5318,1.0,98.6906176622049,0.0,3.27345584448768,605.615207059919,599.55905498932,0.0,2138.60110590486,1.3093823377950722,0.0,0.0
5319,1.0,88.3530822724097,0.0,29.1172943189757,520.287694394347,515.084817450404,0.0,2651.54732224936,11.64691772759028,0.0,0.0
5320,1.0,71.5476100709638,0.0,71.1309748225905,403.934236338558,399.894893975173,0.0,3048.79066890228,28.4523899290362,0.0,0.0
5321,2.0,50.0779437260699,0.0,124.805140684825,288.103807979241,285.222769899449,0.0,3330.96464813283,49.922056273930004,0.0,0.0
5322,2.0,20.1864281936577,0.0,186.599575589653,0.0,0.0,12.9343539262022,3314.56867951883,79.81357180634208,0.0,0.0
5323,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3058.72885831406,100.0,0.0,0.0
5324,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2803.14487693049,100.0,0.0,0.0
5325,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2547.81647952831,100.0,0.0,0.0
5326,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2292.74341052353,100.0,0.0,0.0
5327,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2037.92541458775,100.0,0.0,0.0
5328,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1783.36223664791,100.0,0.0,0.0
5329,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1529.05362188601,100.0,0.0,0.0
5330,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1274.99931573888,100.0,0.0,0.0
5331,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1021.19906389788,100.0,0.0,0.0
5332,0.5,0.0,0.0,0.0,0.0,0.0,250.0,767.652612308733,100.0,0.0,0.0
5333,1.0,0.0,0.0,0.0,0.0,0.0,250.0,514.359707171172,100.0,0.0,0.0
5334,1.0,0.0,0.0,0.0,0.0,0.0,250.0,261.320094938748,100.0,0.0,0.0
5335,1.0,9.16812413181162,0.0,0.0,0.0,0.0,227.079689670471,31.6853509342431,90.8318758681884,0.0,0.0
5336,1.0,28.9434108288409,0.0,177.641472927898,21.3405453287506,21.1271398754631,0.0,52.780805458772,71.0565891711592,0.0,0.0
5337,1.0,54.1319633434007,0.0,114.670091641498,415.222863047458,411.070634416984,0.0,463.798659070297,45.8680366565992,0.0,0.0
5338,1.0,73.5283226361621,0.0,66.1791934095947,527.280593729652,522.007787792356,0.0,985.342648203582,26.471677363837884,0.0,0.0
5339,1.0,89.0513968025573,0.0,27.3715079936067,591.838287706143,585.919904829081,0.0,1570.27721038446,10.94860319744268,0.0,0.0
5340,1.0,98.9413261159518,0.0,2.64668471012058,621.252761637657,615.04023402128,0.0,2183.74716719536,1.0586738840482321,0.0,0.0
5341,1.0,100.0,2.41003962440308,0.0,625.691751781765,621.773054707544,0.0,2803.3364747357,0.0,0.0,0.0
5342,1.0,99.8131878696237,0.0,0.467030325940812,618.693147232942,612.506215760613,0.0,3413.03935402158,0.18681213037632483,0.0,0.0
5343,1.0,90.5783490141107,0.0,23.5541274647233,566.617835017954,560.951656667775,0.0,3970.57797133533,9.42165098588932,0.0,0.0
5344,1.0,73.7778580541823,0.0,65.5553548645442,465.429952335455,460.775652812101,0.0,4427.3830461761,26.222141945817683,0.0,0.0
5345,2.0,51.0513544389411,0.0,122.371613902647,303.669511770269,300.632816652567,0.0,4723.58847978249,48.948645561058804,0.0,0.0
5346,2.0,22.615556327893,0.0,193.461109180268,44.4543985797575,44.0098545939599,0.0,4762.87474589667,77.38444367210721,0.0,0.0
5347,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4505.58661862552,100.0,0.0,0.0
5348,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4248.55577948164,100.0,0.0,0.0
5349,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3991.7819711769,100.0,0.0,0.0
5350,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3735.26493668047,100.0,0.0,0.0
5351,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3479.00441921854,100.0,0.0,0.0
5352,0.5,0.0,0.0,0.0,0.0,0.0,250.0,3223.00016227407,100.0,0.0,0.0
5353,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2967.25190958654,100.0,0.0,0.0
5354,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2711.7594051517,100.0,0.0,0.0
5355,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2456.5223932213,100.0,0.0,0.0
5356,0.5,0.0,0.0,0.0,0.0,0.0,250.0,2201.54061830283,100.0,0.0,0.0
5357,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1946.81382515927,100.0,0.0,0.0
5358,1.0,0.0,0.0,0.0,0.0,0.0,250.0,1692.34175880886,100.0,0.0,0.0
5359,1.0,9.06362874005751,0.0,0.0,0.0,0.0,227.340928149856,1461.01211588858,90.9363712599424,0.0,0.0
5360,1.0,29.1955172992043,0.0,163.549724073941,0.0,0.0,13.4614826780479,1445.95364652214,70.80448270079556,0.0,0.0
5361,1.0,52.7955406204753,0.0,118.011148448812,356.491960471201,352.927040866489,0.0,1797.4347337421,47.2044593795248,0.0,0.0
5362,1.0,72.449573581296,0.0,68.87606604676,484.186631327266,479.344765013994,0.0,2274.98206402236,27.550426418704003,0.0,0.0
5363,1.0,88.4189383928491,0.0,28.9526540178773,581.376179970366,575.562418170662,0.0,2848.269500129,11.581061607150922,0.0,0.0
5364,1.0,98.3030794272473,0.0,4.24230143188186,622.673781375033,616.447043561283,0.0,3461.86827419015,1.6969205727527443,0.0,0.0
5365,1.0,100.0,1.92769666350723,0.0,628.047213540329,623.63699270786,0.0,4082.04339862382,0.0,0.0,0.0
5366,1.0,96.910091680361,0.0,7.72477079909752,567.358023234658,561.684443002311,0.0,4639.64579822751,3.089908319639008,0.0,0.0
5367,1.0,85.0425301023712,0.0,37.393674744072,462.688554846508,458.061669298043,0.0,5093.06782172732,14.957469897628801,0.0,0.0
5368,1.0,65.1896155498051,0.0,87.0259611254873,296.764598103197,293.796952122165,0.0,5381.77170602776,34.810384450194924,0.0,0.0
5369,2.0,41.8360537991957,0.0,145.409865502011,124.858652200268,123.610065678265,0.0,5500.0,58.1639462008044,0.0,0.0
5370,2.0,17.1006326928841,0.0,0.0,0.0,0.0,207.24841826779,5285.15816336587,82.899367307116,0.0,0.0
5371,2.0,0.0,0.0,0.0,0.0,0.0,250.0,5027.34775267725,100.0,0.0,0.0
5372,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4769.79515239932,100.0,0.0,0.0
5373,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4512.50010472167,100.0,0.0,0.0
5374,2.0,0.0,0.0,0.0,0.0,0.0,250.0,4255.46235209169,100.0,0.0,0.0
5375,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3998.68163721435,100.0,0.0,0.0
5376,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3994.68295557714,0.0,0.0,0.0
5377,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3990.68827262156,0.0,0.0,0.0
5378,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3986.69758434894,0.0,0.0,0.0
5379,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3982.71088676459,0.0,0.0,0.0
5380,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3978.72817587782,0.0,0.0,0.0
5381,1.0,0.0,0.0,0.0,0.0,0.0,250.0,3722.22419517669,100.0,0.0,0.0
5382,1.0,0.0,0.0,0.0,0.0,0.0,250.0,3465.97671845626,100.0,0.0,0.0
5383,1.0,1.93570853676165,0.0,0.0,0.0,0.0,245.160728658096,3214.87364208317,98.0642914632384,0.0,0.0
5384,1.0,11.7794145662836,0.0,0.0,0.0,0.0,220.551463584291,2988.87951229533,88.22058543371641,0.0,0.0
5385,1.0,54.1291769229407,0.0,114.677057692648,101.57464470886,100.558898261771,0.0,3086.44953104481,45.87082307705921,0.0,0.0
5386,1.0,27.9833592320017,0.0,0.0,0.0,0.0,180.041601919996,2901.50287755417,72.0166407679984,0.0,0.0
5387,1.0,61.3803235844246,0.0,0.0,0.0,0.0,96.5491910389385,2801.07693928375,38.619676415575405,0.0,0.0
5388,1.0,8.00814292916381,0.0,0.0,0.0,0.0,229.97964267709,2565.97319297367,91.991857070836,0.0,0.0
5389,1.0,10.3510317299391,0.0,0.0,0.0,0.0,224.122420675152,2337.02093627044,89.6489682700608,0.0,0.0
5390,1.0,14.4898830550543,0.0,0.0,0.0,0.0,213.775292362364,2118.74927658431,85.51011694494561,0.0,0.0
5391,1.0,46.9228437160439,0.0,0.0,0.0,0.0,132.69289070989,1982.59730436844,53.07715628395601,0.0,0.0
5392,1.0,50.6513900697129,0.0,68.6832155288952,0.0,0.0,54.6883092968226,1925.37399060263,49.348609930287125,0.0,0.0
5393,2.0,33.232629882852,0.0,0.0,0.0,0.0,166.91842529287,1754.84414661923,66.767370117148,0.0,0.0
5394,2.0,7.64321476536017,0.0,0.0,0.0,0.0,230.8919630866,1519.86509733464,92.35678523464,0.0,0.0
5395,2.0,0.0,0.0,0.0,0.0,0.0,250.0,1265.81997971205,100.0,0.0,0.0
5396,2.0,0.0,0.0,0.0,0.0,0.0,250.0,1012.02890720708,100.0,0.0,0.0
5397,2.0,0.0,0.0,0.0,0.0,0.0,250.0,758.491625774624,100.0,0.0,0.0
5398,2.0,0.0,0.0,0.0,0.0,0.0,250.0,505.207881623597,100.0,0.0,0.0
5399,2.0,0.0,0.0,0.0,0.0,0.0,250.0,252.177421216721,100.0,0.0,0.0
5400,0.5,0.0,0.0,0.0,0.0,0.0,0.0,251.925243795504,0.0,0.0,0.0
5401,0.5,0.0,0.0,0.0,0.0,0.0,0.0,251.673318551709,0.0,0.0,0.0
5402,0.5,0.0,0.0,0.0,0.0,0.0,0.0,251.421645233157,0.0,0.0,0.0
5403,0.5,0.0,0.0,0.0,0.0,0.0,0.0,251.170223587924,0.0,0.0,0.0
5404,0.5,0.0,0.0,0.0,0.0,0.0,0.0,250.919053364336,0.0,0.0,0.0
5405,1.0,0.0,0.0,0.0,0.0,0.0,248.161452967862,0.0,99.26458118714481,0.0,0.0
5406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5407,1.0,8.38918814917793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5408,1.0,29.0489800797406,0.0,177.377549800649,0.0,0.0,0.0,0.0,70.95101992025961,0.0,39.4370063272039
5409,1.0,55.397767071778,0.0,111.505582320555,0.0,0.0,0.0,0.0,44.60223292822201,0.0,431.829230296345
5410,1.0,77.7960396181121,0.0,55.5099009547198,0.0,0.0,0.0,0.0,22.20396038188792,0.0,560.89757462714
5411,1.0,94.6982761082773,0.0,13.2543097293067,0.0,0.0,0.0,0.0,5.3017238917226805,0.0,640.071887940407
5412,1.0,100.0,0.0,0.0,606.998495332466,600.928510379141,0.0,600.928510379141,0.0,4.68196123193583,44.3292589824198
5413,1.0,100.0,8.46530114457295,0.0,651.777776632867,653.473034037003,0.0,1253.80061590576,0.0,0.0,0.0
5414,1.0,100.0,4.77548860820093,0.0,641.521457488681,639.739421961471,0.0,1892.28623725133,0.0,0.0,0.0
5415,1.0,94.420133426084,0.0,13.9496664347901,589.467903403424,583.57322436939,0.0,2473.96717538347,5.57986657391604,0.0,0.0
5416,1.0,76.1510218940949,0.0,59.6224452647627,474.796721306379,470.048754093315,0.0,2941.5419623014,23.848978105905083,0.0,0.0
5417,2.0,52.2533721250747,0.0,119.366569687313,310.354214247317,307.250672104844,0.0,3245.85109244394,47.7466278749252,0.0,0.0
5418,2.0,22.5704320103851,0.0,193.573919974037,42.8783145496069,42.4495314041109,0.0,3285.05477275561,77.42956798961481,0.0,0.0
5419,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3029.2444654576,100.0,0.0,0.0
5420,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2773.68996846689,100.0,0.0,0.0
5421,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2518.39102597317,100.0,0.0,0.0
5422,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2263.34738242195,100.0,0.0,0.0
5423,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2008.55878251427,100.0,0.0,0.0
5424,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1754.0249712065,100.0,0.0,0.0
5425,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1499.74569371005,100.0,0.0,0.0
5426,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1245.72069549108,100.0,0.0,0.0
5427,0.5,0.0,0.0,0.0,0.0,0.0,250.0,991.94972227034,100.0,0.0,0.0
5428,0.5,0.0,0.0,0.0,0.0,0.0,250.0,738.432520022817,100.0,0.0,0.0
5429,1.0,0.0,0.0,0.0,0.0,0.0,250.0,485.168834977541,100.0,0.0,0.0
5430,1.0,0.0,0.0,0.0,0.0,0.0,250.0,232.158413617311,100.0,0.0,0.0
5431,1.0,8.15720293933715,0.0,0.0,0.0,0.0,229.606992651657,0.0,91.8427970606628,0.0,0.0
5432,1.0,30.0377595898753,0.0,174.905601025312,0.0,0.0,0.0,0.0,69.9622404101248,0.0,47.8828490650798
5433,1.0,58.4029215647023,0.0,103.992696088244,0.0,0.0,0.0,0.0,41.597078435297604,0.0,459.772067917251
5434,1.0,80.4945406334189,0.0,48.7636484164527,0.0,0.0,0.0,0.0,19.505459366581082,0.0,572.215703624714
5435,1.0,95.7019145864902,0.0,10.7452135337746,0.0,0.0,0.0,0.0,4.29808541350984,0.0,616.390458713461
5436,1.0,100.0,0.0,0.0,492.708897815307,487.781808837154,0.0,487.781808837154,0.0,4.96887969628561,138.796685809513
5437,1.0,100.0,0.0,0.0,646.316896401734,639.853727437717,0.0,1127.14775446603,0.0,8.5874855544659,0.0
5438,1.0,100.0,0.0,0.0,639.751360242512,633.353846640087,0.0,1759.37445335166,0.0,5.38708181912979,0.0
5439,1.0,95.5857355295001,0.0,11.0356611762496,609.789457848168,603.691563269686,0.0,2361.30664216799,4.41426447049984,0.0,0.0
5440,1.0,78.0829069744503,0.0,54.7927325638743,504.250286722271,499.207783855048,0.0,2858.15311938087,21.917093025549722,0.0,0.0
5441,2.0,54.752015032546,0.0,113.119962418635,353.617749390987,350.081571897077,0.0,3205.37653815857,45.247984967454,0.0,0.0
5442,2.0,24.0308080224662,0.0,189.922979943834,79.1857747083595,78.3939169612759,0.0,3280.56507858168,75.96919197753361,0.0,0.0
5443,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3024.75926097785,100.0,0.0,0.0
5444,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2769.20924919162,100.0,0.0,0.0
5445,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2513.91478741717,100.0,0.0,0.0
5446,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2258.87562010451,100.0,0.0,0.0
5447,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2004.09149195915,100.0,0.0,0.0
5448,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1749.56214794194,100.0,0.0,0.0
5449,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1495.28733326874,100.0,0.0,0.0
5450,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1241.26679341022,100.0,0.0,0.0
5451,0.5,0.0,0.0,0.0,0.0,0.0,250.0,987.500274091558,100.0,0.0,0.0
5452,0.5,0.0,0.0,0.0,0.0,0.0,250.0,733.987521292214,100.0,0.0,0.0
5453,1.0,0.0,0.0,0.0,0.0,0.0,250.0,480.728281245669,100.0,0.0,0.0
5454,1.0,0.0,0.0,0.0,0.0,0.0,250.0,227.722300439171,100.0,0.0,0.0
5455,1.0,9.91214705706222,0.0,0.0,0.0,0.0,225.219632357344,0.0,90.08785294293762,0.0,0.0
5456,1.0,29.8560023205206,0.0,175.359994198699,0.0,0.0,0.0,0.0,70.14399767947961,0.0,40.3242236953641
5457,1.0,57.7831705261115,0.0,105.542073684721,0.0,0.0,0.0,0.0,42.2168294738884,0.0,443.248476191396
5458,1.0,64.8409252595149,0.0,87.8976868512128,0.0,0.0,0.0,0.0,35.15907474048512,0.0,132.779905875378
5459,1.0,76.6698285603831,0.0,58.3254285990424,32.3494019116991,32.0259078925821,0.0,32.0259078925821,23.33017143961696,0.0,158.389198044986
5460,1.0,100.0,0.0,0.0,659.339050966892,652.745660457223,0.0,684.739542441913,0.0,6.56396832543984,0.0
5461,1.0,100.0,0.0246404421053512,0.0,482.641305515962,477.838798617733,0.0,1161.8936015172,0.0,0.0,0.0
5462,1.0,100.0,5.50881963205431,0.0,631.065653552479,630.099653823973,0.0,1790.83136173966,0.0,0.0,0.0
5463,1.0,95.6117356287034,0.0,10.9706609282415,600.267683443836,594.265006609398,0.0,2383.30553698732,4.3882643712966,0.0,0.0
5464,1.0,77.7162858744082,0.0,55.7092853139796,494.519228813154,489.574036525023,0.0,2870.49626797535,22.283714125591843,0.0,0.0
5465,2.0,54.2853981769319,0.0,114.28650455767,341.744712645826,338.327265519367,0.0,3205.95303722675,45.714601823068,0.0,0.0
5466,2.0,24.0538115698994,0.0,189.865471075251,83.8620514935661,83.0234309786304,0.0,3285.77051516815,75.9461884301004,0.0,0.0
5467,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3029.95949212773,100.0,0.0,0.0
5468,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2774.40428011035,100.0,0.0,0.0
5469,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2519.10462330499,100.0,0.0,0.0
5470,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2264.06026615643,100.0,0.0,0.0
5471,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2009.27095336502,100.0,0.0,0.0
5472,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1754.7364298864,100.0,0.0,0.0
5473,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1500.45644093126,100.0,0.0,0.0
5474,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1246.43073196508,100.0,0.0,0.0
5475,0.5,0.0,0.0,0.0,0.0,0.0,250.0,992.659048707861,100.0,0.0,0.0
5476,0.5,0.0,0.0,0.0,0.0,0.0,250.0,739.1411371339,100.0,0.0,0.0
5477,1.0,0.0,0.0,0.0,0.0,0.0,250.0,485.876743471514,100.0,0.0,0.0
5478,1.0,0.0,0.0,0.0,0.0,0.0,250.0,232.86561420279,100.0,0.0,0.0
5479,1.0,7.87743155891945,0.0,0.0,0.0,0.0,230.306421102701,0.0,92.1225684410804,0.0,0.0
5480,1.0,29.7490915864294,0.0,175.627271033926,0.0,0.0,0.0,0.0,70.2509084135704,0.0,38.6783689845268
5481,1.0,57.4340780455617,0.0,106.414804886096,0.0,0.0,0.0,0.0,42.5659219544384,0.0,447.502935274691
5482,1.0,78.7415643154582,0.0,53.1460892113544,0.0,0.0,0.0,0.0,21.258435684541762,0.0,537.089320208962
5483,1.0,95.0078050389518,0.0,12.4804874026204,1.3431393599459,1.32970796634644,0.0,1.32970796634644,4.99219496104816,0.0,599.837683848644
5484,1.0,100.0,0.0,0.0,629.934768114824,623.635420433676,0.0,624.963798692056,0.0,4.6084103522538,0.0
5485,1.0,100.0,6.95043442922227,0.0,620.165112900932,620.706773255154,0.0,1245.04560814852,0.0,0.0,0.0
5486,1.0,100.0,5.33914154755672,0.0,637.380396945186,636.186628105174,0.0,1879.98719064554,0.0,0.0,0.0
5487,1.0,96.0233442507961,0.0,9.94163937300971,608.104549136616,602.02350364525,0.0,2480.13070710015,3.9766557492038843,0.0,0.0
5488,1.0,77.9371567511582,0.0,55.1571081221044,492.375586770494,487.451830902789,0.0,2965.10240729584,22.06284324884176,0.0,0.0
5489,2.0,52.2912076098422,0.0,119.271980975394,292.939488830102,290.010093941801,0.0,3252.14739883034,47.708792390157605,0.0,0.0
5490,2.0,22.2716708310991,0.0,194.320822922252,38.176486133354,37.7947212720205,0.0,3286.68997270353,77.72832916890081,0.0,0.0
5491,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3030.87803020557,100.0,0.0,0.0
5492,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2775.32189965012,100.0,0.0,0.0
5493,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2520.02132522521,100.0,0.0,0.0
5494,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2264.97605137474,100.0,0.0,0.0
5495,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2010.18582279811,100.0,0.0,0.0
5496,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1755.65038445006,100.0,0.0,0.0
5497,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1501.36948154036,100.0,0.0,0.0
5498,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1247.34285953356,100.0,0.0,0.0
5499,0.5,0.0,0.0,0.0,0.0,0.0,250.0,993.570264148776,100.0,0.0,0.0
5500,0.5,0.0,0.0,0.0,0.0,0.0,250.0,740.051441359375,100.0,0.0,0.0
5501,1.0,0.0,0.0,0.0,0.0,0.0,250.0,486.786137392763,100.0,0.0,0.0
5502,1.0,0.0,0.0,0.0,0.0,0.0,250.0,233.774098730118,100.0,0.0,0.0
5503,1.0,7.51803144597052,0.0,0.0,0.0,0.0,231.204921385074,0.0,92.4819685540296,0.0,0.0
5504,1.0,29.8607235709269,0.0,175.348191072683,0.0,0.0,0.0,0.0,70.1392764290732,0.0,37.6302291308352
5505,1.0,58.3290364989642,0.0,104.17740875259,0.0,0.0,0.0,0.0,41.670963501036,0.0,448.329163650729
5506,1.0,79.8054316199846,0.0,50.4864209500385,0.0,0.0,0.0,0.0,20.1945683800154,0.0,537.828617057592
5507,1.0,95.4509858365289,0.0,11.3725354086777,0.0,0.0,0.0,0.0,4.549014163471081,0.0,614.336260364269
5508,1.0,100.0,0.0,0.0,453.20873725009,448.676649877589,0.0,448.676649877589,0.0,5.4181840993493,188.728629488438
5509,1.0,100.0,0.0,0.0,656.401787346284,649.837769472821,0.0,1098.06574270053,0.0,9.3244889257858,0.0
5510,1.0,100.0,0.0,0.0,648.279242672934,641.796450246205,0.0,1738.76412720404,0.0,5.56474714457997,0.0
5511,1.0,96.1372188099882,0.0,9.6569529750295,607.180977102749,601.109167331722,0.0,2338.13453040855,3.8627811900118,0.0,0.0
5512,1.0,78.7349582551246,0.0,53.1626043621885,507.620123397786,502.543922163808,0.0,2838.34031804195,21.265041744875404,0.0,0.0
5513,2.0,54.8799652679318,0.0,112.80008683017,352.014077409394,348.4939366353,0.0,3183.99591435921,45.12003473206801,0.0,0.0
5514,2.0,25.0267176981076,0.0,187.433205754731,106.909430214268,105.840335912125,0.0,3286.65225435698,74.97328230189241,0.0,0.0
5515,2.0,0.0,0.0,0.0,0.0,0.0,250.0,3030.84034957737,100.0,0.0,0.0
5516,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2775.28425670254,100.0,0.0,0.0
5517,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2519.98371992058,100.0,0.0,0.0
5518,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2264.93848367541,100.0,0.0,0.0
5519,2.0,0.0,0.0,0.0,0.0,0.0,250.0,2010.14829266648,100.0,0.0,0.0
5520,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1755.61289184856,100.0,0.0,0.0
5521,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1501.33202643146,100.0,0.0,0.0
5522,0.5,0.0,0.0,0.0,0.0,0.0,250.0,1247.30544187978,100.0,0.0,0.0
5523,0.5,0.0,0.0,0.0,0.0,0.0,250.0,993.532883912645,100.0,0.0,0.0
5524,0.5,0.0,0.0,0.0,0.0,0.0,250.0,740.01409850348,100.0,0.0,0.0
5525,1.0,0.0,0.0,0.0,0.0,0.0,250.0,486.748831879724,100.0,0.0,0.0
5526,1.0,0.0,0.0,0.0,0.0,0.0,250.0,233.736830522592,100.0,0.0,0.0
5527,1.0,7.53277489794059,0.0,0.0,0.0,0.0,231.168062755149,0.0,92.46722510205961,0.0,0.0
