Hour,AC_kWh,POA_kWh/m2
4140,60650.12362785477,668.9746641169545
4141,75215.82,877.2697878869741
4142,75215.82,993.6647312742984
4143,75215.82,896.9167993903272
4144,75215.82,841.6381843314509
4145,62257.348006488486,684.2769586849811
4146,43608.37182091187,469.49477194411605
4147,23717.867298761274,251.48637581435108
4148,4127.175915748436,45.325959384476235
4149,-0.15630000000000002,0.0
4150,-0.15630000000000002,0.0
4151,-0.15630000000000002,0.0
4152,-0.15630000000000002,0.0
4153,-0.15630000000000002,0.0
4154,-0.15630000000000002,0.0
4155,-0.15630000000000002,0.0
4156,-0.15630000000000002,0.0
4157,-0.15630000000000002,0.0
4158,-0.15630000000000002,0.0
4159,4765.641412805139,66.41888690952321
4160,11189.925818166988,100.8037886199642
4161,29836.50236105847,300.4742647907916
4162,50108.854404855745,528.4865367151235
4163,65506.42985669204,710.6122949573786
4164,75215.82,854.4000286106889
4165,75215.82,957.8537465431026
4166,75215.82,977.292113110657
4167,75215.82,965.0336762214981
4168,75215.82,841.2607728894391
4169,63056.128538751866,684.427923606283
4170,44938.36239751571,478.5518189502279
4171,25137.073341217754,262.96878557263045
4172,4791.233677885416,51.022055530569965
4173,-0.15630000000000002,0.0
4174,-0.15630000000000002,0.0
4175,-0.15630000000000002,0.0
4176,-0.15630000000000002,0.0
4177,-0.15630000000000002,0.0
4178,-0.15630000000000002,0.0
4179,-0.15630000000000002,0.0
4180,-0.15630000000000002,0.0
4181,-0.15630000000000002,0.0
4182,-0.15630000000000002,0.0
4183,4778.557707203243,66.41888690952321
4184,11131.520711383979,99.79680810496862
4185,29650.530664622715,299.83953228098346
4186,49489.7807845811,528.1059765764165
4187,64521.27609700834,714.1369690422028
4188,73058.79004785468,831.9745977168682
4189,73105.58234269606,838.8273851452177
4190,75215.82,983.9811001674788
4191,70045.83409667786,797.1578559810881
4192,47252.61698152314,522.7721522640792
4193,44780.28784045369,492.51046296186
4194,41135.168454064886,448.12998838705676
4195,24473.661100757992,261.1058484794608
4196,2670.0195093647794,31.45845267127653
4197,-0.15630000000000002,0.0
4198,-0.15630000000000002,0.0
4199,-0.15630000000000002,0.0
4200,-0.15630000000000002,0.0
4201,-0.15630000000000002,0.0
4202,-0.15630000000000002,0.0
4203,-0.15630000000000002,0.0
4204,-0.15630000000000002,0.0
4205,-0.15630000000000002,0.0
4206,-0.15630000000000002,0.0
4207,4665.431238708536,65.52133438371885
4208,10870.544419043583,98.48387754595458
4209,29156.67847788025,296.8344815988833
4210,48574.03282702429,522.5208292561833
4211,63735.030154481996,711.0872556748668
4212,74738.61205106131,859.9091548675361
4213,75215.82,944.4118828449516
4214,75215.82,932.3706423707819
4215,75215.82,914.3839073265715
4216,71889.76377475169,840.4007129789869
4217,51515.49084245095,581.7340431496287
4218,37455.199339510495,414.8911193863636
4219,22366.40503383376,242.4063069040877
4220,3671.625439523793,41.57437911702086
4221,-0.15630000000000002,0.0
4222,-0.15630000000000002,0.0
4223,-0.15630000000000002,0.0
4224,-0.15630000000000002,0.0
4225,-0.15630000000000002,0.0
4226,-0.15630000000000002,0.0
4227,-0.15630000000000002,0.0
4228,-0.15630000000000002,0.0
4229,-0.15630000000000002,0.0
4230,-0.15630000000000002,0.0
4231,4653.264743592533,66.41888690952321
4232,11007.721556801484,100.86270770764752
4233,29127.171679112504,297.95710519855953
4234,48069.19568665642,522.0654064177069
4235,62238.999250154244,710.0038063168415
4236,72219.16623876695,858.3471950424697
4237,75215.82,952.8968530975377
4238,75215.82,985.4899386278173
4239,75215.82,961.7989333119416
4240,72358.41082495045,861.6022360323548
4241,59187.683803305365,683.0793466260174
4242,42227.78324664824,473.3162908670688
4243,23696.68922792162,258.38734071563607
4244,3957.9828182562815,44.630370033599256
4245,-0.15630000000000002,0.0
4246,-0.15630000000000002,0.0
4247,-0.15630000000000002,0.0
4248,-0.15630000000000002,0.0
4249,-0.15630000000000002,0.0
4250,-0.15630000000000002,0.0
4251,-0.15630000000000002,0.0
4252,-0.15630000000000002,0.0
4253,-0.15630000000000002,0.0
4254,-0.15630000000000002,0.0
4255,4507.711629625312,64.6237818579145
4256,10762.841089266014,99.0651628929903
4257,28796.799506924475,297.879726418218
4258,47740.13094322106,523.2819411741125
4259,62026.4795032976,709.3499556501168
4260,72830.49411967045,859.997525829862
4261,75215.82,975.6218892159557
4262,75215.82,992.3347917567698
4263,75215.82,958.778772691745
4264,72321.83685770116,864.9246804734134
4265,59075.89741773185,685.6175431778058
4266,41469.34550801249,467.66488176757434
4267,22976.60099882055,252.7516077600979
4268,3600.9131366971437,41.66247257429343
4269,-0.15630000000000002,0.0
4270,-0.15630000000000002,0.0
4271,-0.15630000000000002,0.0
4272,-0.15630000000000002,0.0
4273,-0.15630000000000002,0.0
4274,-0.15630000000000002,0.0
4275,-0.15630000000000002,0.0
4276,-0.15630000000000002,0.0
4277,-0.15630000000000002,0.0
4278,-0.15630000000000002,0.0
4279,4752.324567727825,70.0090970127407
4280,11353.291933273587,107.25961505649914
4281,28459.882766494367,297.349032597182
4282,46818.7552642318,515.6165750790002
4283,60405.309991373644,693.797798799498
4284,70675.25207807889,838.9545867234815
4285,75215.82,942.3353765693378
4286,75215.82,973.2809206688045
4287,75215.82,951.4275102856084
4288,69979.90022270195,833.3975941225845
4289,56704.4788306227,658.5652585660663
4290,39901.766724995134,451.94444861405714
4291,20847.258615711962,231.42100132197658
4292,3575.810562539931,41.725258574717586
4293,-0.15630000000000002,0.0
4294,-0.15630000000000002,0.0
4295,-0.15630000000000002,0.0
4296,-0.15630000000000002,0.0
4297,-0.15630000000000002,0.0
4298,-0.15630000000000002,0.0
4299,-0.15630000000000002,0.0
4300,-0.15630000000000002,0.0
4301,-0.15630000000000002,0.0
4302,-0.15630000000000002,0.0
4303,4495.634974421488,66.41888690952321
4304,10909.414554491597,102.42741431678229
4305,28507.699028402792,295.6735003084052
4306,47637.865266026376,518.9017581554227
4307,62565.39749170085,706.8090989643771
4308,73607.89848692583,853.4474229092422
4309,75215.82,931.5873002797726
4310,75215.82,984.887266242638
4311,75215.82,950.7884521370123
4312,71379.49975897653,840.677578234719
4313,58105.96717178435,670.8322545811478
4314,40550.617028230816,456.8167917918325
4315,18106.13820230519,201.0452410182201
4316,900.5035889386295,13.99273973167989
4317,-0.15630000000000002,0.0
4318,-0.15630000000000002,0.0
4319,-0.15630000000000002,0.0
4320,-0.15630000000000002,0.0
4321,-0.15630000000000002,0.0
4322,-0.15630000000000002,0.0
4323,-0.15630000000000002,0.0
4324,-0.15630000000000002,0.0
4325,-0.15630000000000002,0.0
4326,-0.15630000000000002,0.0
4327,4696.638716445579,70.0090970127407
4328,10909.602897881163,103.35121727914428
4329,27697.662920005027,292.9083832575493
4330,46799.21767567884,516.6875969950338
4331,62306.55181346743,704.4268580528831
4332,74489.2452231506,854.7867479876444
4333,75215.82,950.2584766080561
4334,75215.82,981.9410374881696
4335,75215.82,955.0234279459486
4336,73380.67663177078,838.665383477359
4337,58867.932828699115,662.8051030260906
4338,40934.879967742076,451.0918064004622
4339,21354.22290082175,231.31142756209212
4340,2931.421702273441,34.420311715205266
4341,-0.15630000000000002,0.0
4342,-0.15630000000000002,0.0
4343,-0.15630000000000002,0.0
4344,-0.15630000000000002,0.0
4345,-0.15630000000000002,0.0
4346,-0.15630000000000002,0.0
4347,-0.15630000000000002,0.0
4348,-0.15630000000000002,0.0
4349,-0.15630000000000002,0.0
4350,-0.15630000000000002,0.0
4351,3961.63166049955,55.648256599870805
4352,11329.209396200687,99.15532934446539
4353,29753.33925082874,291.9105514851925
4354,51121.774516839876,523.6357125314356
4355,62189.37118506694,651.6255693497875
4356,75215.82,844.600436018516
4357,75215.82,921.8107858097791
4358,75215.82,981.8123956271157
4359,75215.82,966.6835078763123
4360,75215.82,891.8983296285526
4361,68983.46183739523,748.062462116214
4362,47702.378309946565,506.4390568651559
4363,27617.83460375276,287.05419362759596
4364,5421.27408991312,56.92531433662675
4365,-0.15630000000000002,0.0
4366,-0.15630000000000002,0.0
4367,-0.15630000000000002,0.0
4368,-0.15630000000000002,0.0
4369,-0.15630000000000002,0.0
4370,-0.15630000000000002,0.0
4371,-0.15630000000000002,0.0
4372,-0.15630000000000002,0.0
4373,-0.15630000000000002,0.0
4374,-0.15630000000000002,0.0
4375,4204.784521759513,61.033571754697
4376,10760.78781797716,96.58077358756577
4377,29233.39315687853,293.9987037066797
4378,48482.65345422654,516.3758491683496
4379,62861.74526393112,713.1372114237059
4380,73978.14685562027,874.1075351152258
4381,75215.82,952.4120715292246
4382,75215.82,1015.0146646497566
4383,75215.82,965.0037060356282
4384,72724.02039273683,841.0223901571686
4385,62706.82031911131,709.6238776011458
4386,37826.65349113117,414.161269222782
4387,25415.734510704056,272.4053298563632
4388,5658.210289568006,60.53106553420019
4389,-0.15630000000000002,0.0
4390,-0.15630000000000002,0.0
4391,-0.15630000000000002,0.0
4392,-0.15630000000000002,0.0
4393,-0.15630000000000002,0.0
4394,-0.15630000000000002,0.0
4395,-0.15630000000000002,0.0
4396,-0.15630000000000002,0.0
4397,-0.15630000000000002,0.0
4398,-0.15630000000000002,0.0
4399,4126.578878833999,61.931124280501386
4400,10047.86041111361,90.81448791894961
4401,28423.880166367555,287.6444568272009
4402,48954.78197281027,520.0923056354936
4403,65523.52796963506,720.4779216254043
4404,75215.82,864.0204336269654
4405,75215.82,962.2232470348869
4406,75215.82,1020.8482299009613
4407,75215.82,977.4062630055442
4408,75215.82,862.4156969297879
4409,63433.63396795279,709.8508873773517
4410,44954.38439853174,492.74353481767093
4411,25913.5155712115,278.35560709998856
4412,3980.019028814882,44.705720850018764
4413,-0.15630000000000002,0.0
4414,-0.15630000000000002,0.0
4415,-0.15630000000000002,0.0
4416,-0.15630000000000002,0.0
4417,-0.15630000000000002,0.0
4418,-0.15630000000000002,0.0
4419,-0.15630000000000002,0.0
4420,-0.15630000000000002,0.0
4421,-0.15630000000000002,0.0
4422,-0.15630000000000002,0.0
4423,3983.563354483377,60.136019228892636
4424,9899.0709760673,89.45976059122592
4425,28334.083230100223,285.37593369966027
4426,49399.34521378904,520.494569436071
4427,65483.488511964446,708.1318890030319
4428,75215.82,863.8306778181787
4429,75215.82,957.7960926649407
4430,75215.82,980.4859038784592
4431,75215.82,948.5860140877113
4432,75215.82,858.3727962456993
4433,64346.863025592786,706.4940491453173
4434,45828.16557363028,494.00897621220287
4435,25496.23874195482,270.1064289759127
4436,4677.54417560384,50.888518220198364
4437,-0.15630000000000002,0.0
4438,-0.15630000000000002,0.0
4439,-0.15630000000000002,0.0
4440,-0.15630000000000002,0.0
4441,-0.15630000000000002,0.0
4442,-0.15630000000000002,0.0
4443,-0.15630000000000002,0.0
4444,-0.15630000000000002,0.0
4445,-0.15630000000000002,0.0
4446,-0.15630000000000002,0.0
4447,3830.58455693554,57.44336165147954
4448,10347.422753321458,93.6593426416274
4449,28687.96717009886,286.63971295054733
4450,50332.5428345924,525.2748858970602
4451,66904.02759711789,716.6750506619293
4452,75215.82,875.796037757053
4453,75215.82,976.42509055716
4454,75215.82,1008.0636418263733
4455,75215.82,970.2633846546455
4456,75215.82,867.0635704665533
4457,65828.96120894748,715.5234416820989
4458,48117.45400170299,513.8904345938067
4459,27172.958217778192,284.2909129373345
4460,5493.638940917865,58.052475570869824
4461,-0.15630000000000002,0.0
4462,-0.15630000000000002,0.0
4463,-0.15630000000000002,0.0
4464,-0.15630000000000002,0.0
4465,-0.15630000000000002,0.0
4466,-0.15630000000000002,0.0
4467,-0.15630000000000002,0.0
4468,-0.15630000000000002,0.0
4469,-0.15630000000000002,0.0
4470,-0.15630000000000002,0.0
4471,3951.4822908133183,57.44336165147954
4472,10404.532822874875,94.33830191283005
4473,28590.803471684783,288.45559991613993
4474,48892.99473630838,519.7176125776629
4475,65154.2253500779,711.9855582294553
4476,75215.82,865.0390427438582
4477,75215.82,964.3586705845113
4478,75215.82,992.6707247251531
4479,75215.82,948.8370913735989
4480,75215.82,882.1168661884277
4481,64665.8020855338,717.6350352039004
4482,47115.94925490168,512.4485581004153
4483,26584.825046376813,282.93015089058605
4484,5080.272125097866,54.92708483177905
4485,-0.15630000000000002,0.0
4486,-0.15630000000000002,0.0
4487,-0.15630000000000002,0.0
4488,-0.15630000000000002,0.0
4489,-0.15630000000000002,0.0
4490,-0.15630000000000002,0.0
4491,-0.15630000000000002,0.0
4492,-0.15630000000000002,0.0
4493,-0.15630000000000002,0.0
4494,-0.15630000000000002,0.0
4495,3869.3006993260506,56.54580912567517
4496,9997.692547345929,91.11345891308848
4497,27946.36488371866,283.9825222981015
4498,49154.22805549435,522.3999716104615
4499,65283.79381251593,712.2470186409329
4500,75215.82,870.6334977118885
4501,75215.82,966.5161296972587
4502,75215.82,990.0620952099072
4503,75215.82,965.0961045213563
4504,75215.82,868.2913115306213
4505,64080.25155635521,711.1705158355561
4506,46830.81965252328,510.4993269430126
4507,25223.51555656021,270.215057869617
4508,4445.226333553454,49.10172361747698
4509,-0.15630000000000002,0.0
4510,-0.15630000000000002,0.0
4511,-0.15630000000000002,0.0
4512,-0.15630000000000002,0.0
4513,-0.15630000000000002,0.0
4514,-0.15630000000000002,0.0
4515,-0.15630000000000002,0.0
4516,-0.15630000000000002,0.0
4517,-0.15630000000000002,0.0
4518,-0.15630000000000002,0.0
4519,4335.720569472558,61.931124280501386
4520,10383.403058979351,95.34408254894674
4521,27922.51936972599,284.8702806039416
4522,47515.86363497399,513.5328039432461
4523,63826.76403137467,710.790599905837
4524,75215.82,863.9012310108193
4525,75215.82,964.317110245528
4526,75215.82,994.3356531599825
4527,75215.82,961.6908582688245
4528,75215.82,870.941279610661
4529,64343.225900280144,719.0476189788533
4530,46788.738950286985,512.5332007151736
4531,26588.555596850896,285.36582988112707
4532,5207.925173401218,56.59564915598732
4533,-0.15630000000000002,0.0
4534,-0.15630000000000002,0.0
4535,-0.15630000000000002,0.0
4536,-0.15630000000000002,0.0
4537,-0.15630000000000002,0.0
4538,-0.15630000000000002,0.0
4539,-0.15630000000000002,0.0
4540,-0.15630000000000002,0.0
4541,-0.15630000000000002,0.0
4542,-0.15630000000000002,0.0
4543,3859.704695627574,55.648256599870805
4544,10286.04745149718,94.57296548951918
4545,28187.221128527464,284.50344726472946
4546,49107.476608187884,519.8386919476416
4547,65498.407761312264,714.8774481816158
4548,75215.82,869.4848847948574
4549,75215.82,969.2024272371822
4550,75215.82,999.405558035371
4551,75215.82,968.8075846659509
4552,75215.82,870.5261070544202
4553,63855.40880131561,707.7294355758464
4554,45916.372910609214,499.2909590849425
4555,26129.24134201777,279.5684954488063
4556,4712.761035920338,51.64644651248213
4557,-0.15630000000000002,0.0
4558,-0.15630000000000002,0.0
4559,-0.15630000000000002,0.0
4560,-0.15630000000000002,0.0
4561,-0.15630000000000002,0.0
4562,-0.15630000000000002,0.0
4563,-0.15630000000000002,0.0
4564,-0.15630000000000002,0.0
4565,-0.15630000000000002,0.0
4566,-0.15630000000000002,0.0
4567,3780.058621435508,54.750704074066434
4568,10196.840879754636,93.35801260416537
4569,28499.22401093681,286.6652007616084
4570,49291.13044871747,521.0847859836531
4571,65488.67355377269,713.5891892294816
4572,75215.82,872.5091856998016
4573,75215.82,968.1765314990836
4574,75215.82,1004.108525377078
4575,75215.82,991.7476122722153
4576,75215.82,893.4411862164711
4577,66183.50488513838,732.9707098723497
4578,48241.5167375776,523.6121971916966
4579,27260.212298869894,290.39865860671716
4580,5683.964594382573,60.90347600613544
4581,-0.15630000000000002,0.0
4582,-0.15630000000000002,0.0
4583,-0.15630000000000002,0.0
4584,-0.15630000000000002,0.0
4585,-0.15630000000000002,0.0
4586,-0.15630000000000002,0.0
4587,-0.15630000000000002,0.0
4588,-0.15630000000000002,0.0
4589,-0.15630000000000002,0.0
4590,-0.15630000000000002,0.0
4591,3863.1970070601146,55.648256599870805
4592,9544.960493738143,85.86663896439237
4593,27961.428670669422,282.8544399388825
4594,48723.89487067284,521.9953255793072
4595,64716.25131225717,716.0567848831125
4596,75215.82,872.1020761373579
4597,75215.82,968.2310667142909
4598,75215.82,1005.460624456123
4599,75215.82,974.1026807417544
4600,75215.82,876.3630857927271
4601,65649.02537783267,723.4422087991283
4602,47827.482032321364,515.9417872920287
4603,27004.049537265513,285.756466097069
4604,5302.834786477682,56.91018591773358
4605,-0.15630000000000002,0.0
4606,-0.15630000000000002,0.0
4607,-0.15630000000000002,0.0
4608,-0.15630000000000002,0.0
4609,-0.15630000000000002,0.0
4610,-0.15630000000000002,0.0
4611,-0.15630000000000002,0.0
4612,-0.15630000000000002,0.0
4613,-0.15630000000000002,0.0
4614,-0.15630000000000002,0.0
4615,3791.8720410348687,54.750704074066434
4616,9407.09179066752,84.7367695944949
4617,28236.72581834456,285.77421359600004
4618,48807.548498343895,525.8946573349995
4619,63314.79762367513,725.571357956326
4620,74883.9231304234,881.5215739340293
4621,75215.82,995.2029766983346
4622,75215.82,1023.0625985354391
4623,75215.82,992.6262815955158
4624,75215.82,894.3461673842256
4625,65722.08688814592,738.4946232809203
4626,47775.10878431003,524.6811334418278
4627,26801.984957663954,288.6727161761874
4628,5554.105638823529,60.3427566943425
4629,-0.15630000000000002,0.0
4630,-0.15630000000000002,0.0
4631,-0.15630000000000002,0.0
4632,-0.15630000000000002,0.0
4633,-0.15630000000000002,0.0
4634,-0.15630000000000002,0.0
4635,-0.15630000000000002,0.0
4636,-0.15630000000000002,0.0
4637,-0.15630000000000002,0.0
4638,-0.15630000000000002,0.0
4639,-0.15630000000000002,0.0
4640,9682.516049348387,90.26187155131298
4641,27087.762800672546,279.1331285636588
4642,47382.481868268806,512.2400427217451
4643,63261.512673373654,703.5321158390454
4644,75215.82,858.8735212479878
4645,75215.82,958.7561485287805
4646,75215.82,989.0309151628048
4647,75215.82,957.2745939102584
4648,75051.05590634744,852.6376496976151
4649,61436.88587234528,688.4395265106295
4650,42284.49489319428,465.53398389472363
4651,22570.835111574823,245.3596954754515
4652,3967.943653384182,45.058083609477386
4653,-0.15630000000000002,0.0
4654,-0.15630000000000002,0.0
4655,-0.15630000000000002,0.0
4656,-0.15630000000000002,0.0
4657,-0.15630000000000002,0.0
4658,-0.15630000000000002,0.0
4659,-0.15630000000000002,0.0
4660,-0.15630000000000002,0.0
4661,-0.15630000000000002,0.0
4662,-0.15630000000000002,0.0
4663,-0.15630000000000002,0.0
4664,9068.824991352858,82.17781381112987
4665,27420.27480030005,276.73423598833284
4666,48711.93486195992,514.5903793149319
4667,65560.47639935515,711.8558259192843
4668,75215.82,869.4033194995313
4669,75215.82,971.8771469107658
4670,75215.82,1004.3969083314922
4671,75215.82,968.4234064172283
4672,75215.82,870.4528966394718
4673,64881.36396021553,713.6286153022163
4674,46507.63561456097,502.5257101186335
4675,26170.8600743928,278.1629061847501
4676,4607.563637482564,50.4562005914698
4677,-0.15630000000000002,0.0
4678,-0.15630000000000002,0.0
4679,-0.15630000000000002,0.0
4680,-0.15630000000000002,0.0
4681,-0.15630000000000002,0.0
4682,-0.15630000000000002,0.0
4683,-0.15630000000000002,0.0
4684,-0.15630000000000002,0.0
4685,-0.15630000000000002,0.0
4686,-0.15630000000000002,0.0
4687,-0.15630000000000002,0.0
4688,10013.564753674915,92.58895058802769
4689,27883.611376514513,283.38199197718825
4690,47502.07849779764,522.2141730706728
4691,63957.80941541357,718.9220165146005
4692,75215.82,874.337455648481
4693,75215.82,980.5704139383998
4694,75215.82,1013.1643513757709
4695,75215.82,954.0110411691431
4696,75215.82,901.9845645234747
4697,64764.242553295415,735.1393725464852
4698,47046.581291598886,520.0934549656819
4699,26473.00156501977,286.04727043998645
4700,4975.6634713020185,54.67343616481353
4701,-0.15630000000000002,0.0
4702,-0.15630000000000002,0.0
4703,-0.15630000000000002,0.0
4704,-0.15630000000000002,0.0
4705,-0.15630000000000002,0.0
4706,-0.15630000000000002,0.0
4707,-0.15630000000000002,0.0
4708,-0.15630000000000002,0.0
4709,-0.15630000000000002,0.0
4710,-0.15630000000000002,0.0
4711,-0.15630000000000002,0.0
4712,9061.705681698242,82.87897321872336
4713,27258.828994211544,275.68521418674817
4714,47773.14477936336,509.68788424272964
4715,63023.18268940991,705.6580793666158
4716,73472.11246141461,860.1766941431084
4717,75215.82,961.6275591781886
4718,75215.82,992.807737741539
4719,75215.82,962.0161276634046
4720,73621.44248295728,877.4216227898254
4721,61817.05210207279,713.6592424920453
4722,45384.07827428472,506.40811588700774
4723,24972.832200648896,272.1186951285479
4724,4040.0832971730692,45.66262147344378
4725,-0.15630000000000002,0.0
4726,-0.15630000000000002,0.0
4727,-0.15630000000000002,0.0
4728,-0.15630000000000002,0.0
4729,-0.15630000000000002,0.0
4730,-0.15630000000000002,0.0
4731,-0.15630000000000002,0.0
4732,-0.15630000000000002,0.0
4733,-0.15630000000000002,0.0
4734,-0.15630000000000002,0.0
4735,-0.15630000000000002,0.0
4736,9153.122603501653,85.50495911848945
4737,26529.81113190506,272.3206863083718
4738,46120.413485017016,499.35680160955985
4739,62306.29758071608,700.1607777558087
4740,73725.9519430347,846.5421510389327
4741,75215.82,951.4999693321209
4742,75215.82,983.1128282708797
4743,75215.82,951.0220770972383
4744,73986.20237462377,859.7396026691554
4745,61705.333462728915,703.486292737613
4746,44723.974563820026,497.65104888433945
4747,24564.83682995531,267.73256951997143
4748,3594.926759726277,41.27986072179538
4749,-0.15630000000000002,0.0
4750,-0.15630000000000002,0.0
4751,-0.15630000000000002,0.0
4752,-0.15630000000000002,0.0
4753,-0.15630000000000002,0.0
4754,-0.15630000000000002,0.0
4755,-0.15630000000000002,0.0
4756,-0.15630000000000002,0.0
4757,-0.15630000000000002,0.0
4758,-0.15630000000000002,0.0
4759,-0.15630000000000002,0.0
4760,8791.231527191363,82.1155309650508
4761,26355.919562391096,272.28995028915324
4762,46406.726169438865,507.0136634372606
4763,61246.635825124395,701.1863103801473
4764,71756.14572482268,855.467833271075
4765,75215.82,924.2032852592051
4766,75215.82,989.2663454120378
4767,75215.82,957.6902638586686
4768,72500.56434201806,853.6227359008478
4769,61060.339514616644,703.524651082642
4770,40744.38347023926,456.02783964554806
4771,24204.77353571462,265.50878117595835
4772,3882.097154057864,44.300885885016385
4773,-0.15630000000000002,0.0
4774,-0.15630000000000002,0.0
4775,-0.15630000000000002,0.0
4776,-0.15630000000000002,0.0
4777,-0.15630000000000002,0.0
4778,-0.15630000000000002,0.0
4779,-0.15630000000000002,0.0
4780,-0.15630000000000002,0.0
4781,-0.15630000000000002,0.0
4782,-0.15630000000000002,0.0
4783,-0.15630000000000002,0.0
4784,9105.76169963464,86.47121991645
4785,26512.0275441767,272.5170612696145
4786,46542.784026466674,501.94202675271066
4787,62308.90396922436,697.9488333209024
4788,73775.77455747037,851.9128538379839
4789,75215.82,926.5163665798727
4790,72064.92691696766,838.5107548689825
4791,74978.9057687625,875.6852027344205
4792,72188.52171998046,836.7953062909526
4793,46884.01747480217,529.0015225479734
4794,33628.02427038407,373.65820215293684
4795,15858.284935188087,175.6281790793546
4796,1144.3741641379363,16.377429428024428
4797,-0.15630000000000002,0.0
4798,-0.15630000000000002,0.0
4799,-0.15630000000000002,0.0
4800,-0.15630000000000002,0.0
4801,-0.15630000000000002,0.0
4802,-0.15630000000000002,0.0
4803,-0.15630000000000002,0.0
4804,-0.15630000000000002,0.0
4805,-0.15630000000000002,0.0
4806,-0.15630000000000002,0.0
4807,-0.15630000000000002,0.0
4808,9535.896681347082,91.11599704655863
4809,26615.360455470553,272.6471170943561
4810,47335.57316960841,506.21532113372217
4811,63442.18568587921,701.4177667841182
4812,75215.82,862.1813093488564
4813,75215.82,970.248870748008
4814,75215.82,997.5922413471301
4815,75215.82,953.7001955721215
4816,75215.82,854.7671708307815
4817,61872.67086509337,689.0823212015462
4818,43924.2947109545,480.7800146990347
4819,23686.31695062513,255.5047417816309
4820,2963.227748689443,34.719533497803134
4821,-0.15630000000000002,0.0
4822,-0.15630000000000002,0.0
4823,-0.15630000000000002,0.0
4824,-0.15630000000000002,0.0
4825,-0.15630000000000002,0.0
4826,-0.15630000000000002,0.0
4827,-0.15630000000000002,0.0
4828,-0.15630000000000002,0.0
4829,-0.15630000000000002,0.0
4830,-0.15630000000000002,0.0
4831,-0.15630000000000002,0.0
4832,8620.759546425066,81.09649993815367
4833,26054.56749871894,267.55065979457447
4834,46443.59499779916,501.4263636991027
4835,63043.4609947,699.9932809921562
4836,75215.82,861.1965823895896
4837,75215.82,960.0221091726124
4838,75215.82,986.3918870540268
4839,75215.82,950.8450674316233
4840,75215.82,858.9267338043097
4841,63040.686833550855,706.0599857797824
4842,45074.424432013235,494.5939117972869
4843,25020.298797028572,269.609577574848
4844,3598.499050970088,41.197126893255444
4845,-0.15630000000000002,0.0
4846,-0.15630000000000002,0.0
4847,-0.15630000000000002,0.0
4848,-0.15630000000000002,0.0
4849,-0.15630000000000002,0.0
4850,-0.15630000000000002,0.0
4851,-0.15630000000000002,0.0
4852,-0.15630000000000002,0.0
4853,-0.15630000000000002,0.0
4854,-0.15630000000000002,0.0
4855,-0.15630000000000002,0.0
4856,8762.462303845301,83.16989817421099
4857,26011.297987505695,266.73406086445584
4858,46168.42229822841,494.87725896899394
4859,62548.096659814735,691.2583224238359
4860,74035.96089613224,839.9114720814249
4861,75215.82,950.6015533291618
4862,75215.82,970.4776380019318
4863,75215.82,951.9812313101461
4864,74212.92988880722,847.4493366183507
4865,62404.24639080648,701.2603483848587
4866,43797.75245345057,481.6146162950346
4867,23532.521032615405,254.44767852918446
4868,2670.001457815578,31.772230315659883
4869,-0.15630000000000002,0.0
4870,-0.15630000000000002,0.0
4871,-0.15630000000000002,0.0
4872,-0.15630000000000002,0.0
4873,-0.15630000000000002,0.0
4874,-0.15630000000000002,0.0
4875,-0.15630000000000002,0.0
4876,-0.15630000000000002,0.0
4877,-0.15630000000000002,0.0
4878,-0.15630000000000002,0.0
4879,-0.15630000000000002,0.0
4880,8465.879763706547,79.74930720299334
4881,25966.239594124632,264.86472933543786
4882,46862.0627043294,500.7092443759312
4883,62909.2088330188,696.495815070762
4884,74345.97555982269,848.2076544773416
4885,75215.82,960.2606874875036
4886,75215.82,986.7501531203778
4887,75215.82,956.9690955971961
4888,74766.07705599112,864.8291945288605
4889,61606.11776115507,700.5648248017848
4890,43169.20965943231,480.3456419695822
4891,19505.6786974827,213.6303528319393
4892,3100.3200294279363,36.320114056859055
4893,-0.15630000000000002,0.0
4894,-0.15630000000000002,0.0
4895,-0.15630000000000002,0.0
4896,-0.15630000000000002,0.0
4897,-0.15630000000000002,0.0
4898,-0.15630000000000002,0.0
4899,-0.15630000000000002,0.0
4900,-0.15630000000000002,0.0
4901,-0.15630000000000002,0.0
4902,-0.15630000000000002,0.0
4903,-0.15630000000000002,0.0
4904,9099.495852444708,86.76984961727278
4905,26044.075674924938,262.07381514595295
4906,46817.91426537005,490.29391650690053
4907,63160.96336708888,683.4960108839335
4908,74551.3854950786,829.8100034976039
4909,75215.82,939.4027627797553
4910,75215.82,964.6244810681715
4911,75215.82,880.3300437438974
4912,38007.4615202537,424.9045015674246
4913,4651.2433302999425,56.261553956989566
4914,46506.22442633857,519.4815671001247
4915,24577.79269935677,267.12125892438183
4916,3219.872736890513,37.13702481798393
4917,-0.15630000000000002,0.0
4918,-0.15630000000000002,0.0
4919,-0.15630000000000002,0.0
4920,-0.15630000000000002,0.0
4921,-0.15630000000000002,0.0
4922,-0.15630000000000002,0.0
4923,-0.15630000000000002,0.0
4924,-0.15630000000000002,0.0
4925,-0.15630000000000002,0.0
4926,-0.15630000000000002,0.0
4927,-0.15630000000000002,0.0
4928,10101.983620413515,100.2861413276262
4929,25555.623237561238,264.18710461199424
4930,43435.84318024579,472.45310671793624
4931,49307.42879404164,561.490031864871
4932,56306.34756054445,645.928002086973
